@relation 'AlturaOla-Test-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R9'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
13.249994,102430,6.900002,180,5.3,6.2,7.14,4.8,13.1,-259.95,-264.200608,Baja
12.950006,102480,5.500001,182,3.8,4.5,6.25,5.04,13,-259.95,-264.200608,Baja
12.649988,102600,5.4,181,4.5,5.5,17.39,5.85,12.9,-259.95,-264.200608,Baja
12.950006,102660,7.9,180,5.9,6.9,17.39,5.85,13.1,-259.85,-264.200608,Baja
13.449976,102710,7.5,198,6,6.9,7.69,5.11,13.6,-259.75,-264.200608,Baja
13.149988,102690,4.8,212,3.7,4.4,7.69,5.35,13.4,-259.65,-264.200608,Baja
12.450006,102720,2.600002,276,3.8,4.8,7.14,5.7,12.7,-259.85,-264.200608,Baja
12.649988,102770,1.700001,108,1.8,2.3,16,6.12,12.9,-259.65,-264.200608,Baja
13.249994,102680,1.600002,111,3.7,4.4,14.81,5.96,13.2,-259.65,-264.200608,Baja
12.450006,102640,4.300002,222,2.8,3.4,16,6.95,13.4,-259.55,-264.200608,Baja
12.249994,102530,6.400002,196,3.4,4,14.81,5.51,13.1,-259.75,-264.200608,Baja
12.849969,102650,6.400002,199,4,4.9,14.81,5.18,13.2,-259.75,-264.200608,Baja
14.149988,102730,5.200002,197,5.7,6.6,7.14,4.75,14.5,-259.15,-264.200608,Baja
13.549982,102800,4.300002,212,4.9,6,6.67,5.41,14.5,-259.15,-264.200608,Baja
13.249994,102790,5.100001,210,4.2,4.9,7.69,5.23,13.8,-259.15,-264.200608,Baja
13.649988,102820,2.800002,187,3.8,4.6,8.33,5.88,13.8,-259.15,-264.200608,Baja
14.149988,102950,4.000003,217,4.1,5,7.69,5.57,14.2,-258.95,-264.200608,Baja
13.35,102870,2.5,244,3.9,4.6,8.33,5.42,14,-258.95,-264.200608,Baja
12.849969,102930,1.2,274,3.9,4.9,8.33,5.43,13.3,-258.95,-264.200608,Baja
12.749994,102950,0.2,300,2.3,3.2,7.69,4.98,12.9,-258.95,-264.200608,Baja
13.649988,102890,-2.5,299,5.8,6.9,9.09,5.87,13.2,-258.85,-264.200608,Baja
12.549982,102800,-3.5,302,5.9,7.5,8.33,4.85,13.2,-258.85,-264.200608,Baja
12.549982,102680,-3.3,284,6.8,8.1,7.69,5.55,12.6,-258.95,-264.200608,Baja
13.050012,102670,-3,280,5.9,7.2,7.69,4.68,14.1,-258.95,-266.057939,Media
13.450006,102400,-1.799999,288,6.7,8.1,8.33,5.86,14,-258.85,-266.057939,Media
12.85,102390,-1.9,274,8.4,10.1,10.81,5.61,14,-258.95,-266.057939,Media
12.749994,102210,0.3,280,7.1,9,10.81,5.62,13.8,-259.05,-266.057939,Media
12.649988,102100,1.400002,272,6,7.3,10,5.32,13.5,-259.05,-266.057939,Media
13.049982,101980,2.500001,255,5.9,6.9,10,5.68,13.6,-258.95,-266.057939,Media
12.749963,101790,1.900002,283,5.9,7.3,10.81,5.43,13.6,-258.95,-266.057939,Media
12.649988,101490,1.9,295,5.9,7.8,7.69,5.83,12.6,-259.05,-264.200608,Baja
12.550012,101250,5.2,207,4,4.9,9.09,5.41,12.4,-259.05,-264.200608,Baja
13.249963,100740,9.4,195,7.2,9.1,9.09,4.68,13.4,-259.05,-266.057939,Media
13.050012,99890,14.4,159,11.6,14.1,5,4.41,13.5,-259.15,-268.333838,Moderada
13.149988,98970,13.3,185,11.4,14.8,6.67,5.4,13.8,-259.55,-266.057939,Media
13.749994,98800,9.1,218,7.8,9.6,8.33,6.05,12.9,-259.35,-268.333838,Moderada
13.749994,99060,6.6,171,5,6.1,8.33,6.16,13.5,-259.25,-266.057939,Media
13.450006,99560,4.000001,140,3.7,4.6,8.33,6.77,13.6,-259.15,-268.333838,Moderada
13.049982,100000,1.500002,101,2.7,3.9,10,7.46,13.7,-259.35,-268.333838,Moderada
14.449976,100410,-1.2,33,3.6,4.8,10.81,7.52,14,-259.25,-266.057939,Media
14.950006,100700,-2.699997,73,6.3,7.4,10.81,6.9,14.4,-258.85,-266.057939,Media
14.449976,101030,1.300002,94,6.9,8.3,10,6.73,14,-259.05,-268.333838,Moderada
14.249994,101370,0.1,111,7.4,10,10,5.94,14.3,-259.25,-266.057939,Media
14.649988,101800,-1.399998,47,4.5,5.6,9.09,6.66,14.1,-259.15,-266.057939,Media
14.35,101990,-2.199998,59,4.7,5.4,8.33,6.28,14.1,-258.75,-266.057939,Media
13.749994,102040,-1.3,56,1.4,1.8,10,6.64,14.2,-258.75,-266.057939,Media
12.949976,102050,-1.399998,345,0.1,0.6,8.33,6.58,13.9,-258.85,-264.200608,Baja
13.149988,102050,3.100002,229,4.2,5.1,8.33,6.76,12.7,-258.75,-266.057939,Media
13.950006,101980,5.200002,221,7.3,9,7.69,5.75,13.7,-258.45,-264.200608,Baja
13.450006,101780,6.7,226,7.7,9,8.33,4.67,13.7,-258.55,-266.057939,Media
13.249994,101600,7.6,218,8.4,10,7.69,5.3,14,-258.65,-266.057939,Media
14.149988,101220,9.6,212,9.2,10.9,9.09,4.89,14.2,-258.85,-266.057939,Media
14.349969,100940,9.3,216,10.8,13,5.88,5.07,13.9,-258.75,-266.057939,Media
13.349969,100680,8.2,234,10.4,12.3,7.14,5.08,13.6,-258.95,-266.057939,Media
13.149988,100500,7.4,231,7.2,8.6,7.14,5.2,13.4,-258.95,-266.057939,Media
13.449976,100390,4.8,264,5.7,6.6,6.25,5,13.8,-258.95,-264.200608,Baja
14.449976,100360,1.900002,222,2.4,2.9,5.88,5.33,14,-258.45,-264.200608,Baja
14.149988,100310,-1,281,6.4,8.1,6.25,4.73,14.3,-258.65,-264.200608,Baja
13.35,100600,-2.4,293,7.3,8.8,6.25,4.83,13.9,-258.75,-266.057939,Media
14.050012,100850,-0.6,293,7.8,9.4,6.67,5.39,13.7,-258.85,-266.057939,Media
14.550012,101200,0.6,272,8.7,10.7,6.67,4.89,14.5,-258.75,-266.057939,Media
13.649988,101520,-0.1,289,7.8,9.7,7.69,5.31,14.3,-258.85,-266.057939,Media
13.249994,101820,-0.699997,262,7.9,9.1,8.33,5.22,13.7,-258.85,-266.057939,Media
13.149988,102090,0.2,275,5.6,6.5,7.14,5.36,13.9,-258.95,-264.200608,Baja
13.749994,102300,1.400002,268,6.2,7.2,7.14,5.03,14.2,-258.75,-264.200608,Baja
13.249994,102360,1.500002,244,5.5,6.4,7.14,4.88,14.1,-258.75,-264.200608,Baja
12.950006,102400,2.200003,248,5.9,7.1,7.14,4.79,13.6,-258.75,-264.200608,Baja
13.149988,102480,3.100002,250,8,9.7,5.88,4.44,13.5,-258.65,-266.057939,Media
13.950006,102540,1.700001,259,7.6,8.8,6.67,4.99,13.9,-258.65,-266.057939,Media
13.149988,102570,1,260,7.8,9.6,8.33,5.1,13.6,-258.65,-266.057939,Media
13.149988,102640,1.6,272,8.7,11.1,7.69,5.5,13,-258.75,-266.057939,Media
12.950006,102690,3.800002,247,8.8,10.6,9.09,5.65,13.3,-258.85,-266.057939,Media
13.450006,102650,9.000002,224,8.4,10.3,7.69,5.34,14.2,-258.85,-268.333838,Moderada
13.649988,102310,11.000002,218,11.1,13.8,9.09,5.81,14.4,-258.85,-268.333838,Moderada
13.749994,101980,12.600001,213,12.6,15.4,10,6.82,14.4,-258.75,-268.340646,MuyAlta
13.85,101650,10.3,227,11.8,14.7,11.43,7.19,14.1,-258.95,-268.340646,MuyAlta
13.749963,101420,6.9,245,10.2,12.7,12.9,7.59,13.9,-259.05,-268.333838,Moderada
12.749994,101370,0.000003,276,9.9,12.4,12.12,7.15,13.5,-259.05,-268.333838,Moderada
12.050012,101610,-1.199997,282,9.8,12.4,9.09,6.37,13.7,-259.05,-268.333838,Moderada
12.049982,101790,0.700002,271,8.1,10.1,11.43,6.5,13.4,-259.15,-268.333838,Moderada
12.749994,101810,1.1,276,8.3,9.6,9.09,6.26,13.4,-259.25,-268.333838,Moderada
12.649988,101840,1.200001,272,7.6,9.5,10.81,6.26,13.3,-259.25,-266.057939,Media
11.85,101920,2.400002,268,5.6,6.8,10,6.03,13.2,-259.25,-266.057939,Media
12.050012,101990,2.8,245,6.9,8.3,9.09,6.62,13.1,-259.25,-266.057939,Media
12.749963,101970,3.7,220,5.1,6.3,9.09,5.98,13.3,-259.15,-264.200608,Baja
12.550012,101830,3.800002,220,4.2,5.2,7.14,6.03,13.1,-259.15,-264.200608,Baja
12.85,101780,2.800002,243,4,5.1,7.14,5.72,13,-259.25,-264.200608,Baja
13.749963,101840,0.000002,271,2,2.6,6.67,6.21,13.2,-259.25,-264.200608,Baja
14.149988,101910,-1.399998,41,3.1,4,14.81,5.91,13.6,-258.45,-264.200608,Baja
14.050012,101940,-3.199998,353,4.6,5.3,13.79,5.85,13.6,-258.95,-264.200608,Baja
12.85,102160,-1.999998,316,5.9,7.2,5.88,4.85,13.4,-259.05,-264.200608,Baja
12.950006,102350,-0.499997,332,4,4.6,6.67,4.86,13.3,-259.05,-264.200608,Baja
13.649988,102520,3.6,216,1.6,2.4,5.88,5.39,14,-258.45,-264.200608,Baja
13.749994,102490,7.1,148,5.9,7.2,5.56,4.62,14,-258.75,-264.200608,Baja
13.85,102570,6.600001,136,7,8.5,4.55,3.95,13.7,-258.95,-264.200608,Baja
14.549982,102720,5.9,181,4.5,5.8,5.56,4.73,14.1,-258.85,-264.200608,Baja
14.649988,102730,6.600001,155,5.5,6.7,5.26,3.99,14.6,-258.65,-264.200608,Baja
14.249994,102710,7.500001,144,5.5,6.3,7.14,5.19,14.6,-258.65,-266.057939,Media
13.950006,102730,9.400002,136,8.1,9.3,10.81,6.53,14.2,-258.75,-268.333838,Moderada
14.550012,102730,10.800003,158,8.7,10.4,12.12,7.85,14.8,-258.65,-268.333838,Moderada
15.249994,102640,11.100001,167,9.8,11.6,12.12,6.95,15,-258.65,-268.333838,Moderada
14.550012,102480,11.8,164,9.1,11.4,10,6.48,15,-258.55,-268.333838,Moderada
14.749994,102420,13.200002,167,8.4,10.3,11.43,7.48,14.7,-258.65,-268.333838,Moderada
14.550012,102290,13.900002,179,9.5,11.7,10.81,6.19,14.7,-258.55,-268.333838,Moderada
14.35,102120,11.7,173,9.2,11.1,10.81,6.2,14.8,-258.55,-266.057939,Media
14.249963,101740,11.6,175,9.5,11.8,10,5.54,14.7,-258.55,-268.333838,Moderada
15.35,101390,11.200002,186,9.2,11.4,7.69,6.21,14.6,-258.55,-266.057939,Media
14.249963,101200,10.200002,223,9.6,11.4,10,5.45,14.3,-258.65,-268.333838,Moderada
13.85,101450,5.4,244,9.3,11.4,7.69,5.88,14.2,-258.55,-266.057939,Media
12.949976,101540,3.6,245,7.4,8.4,9.09,5.42,13.6,-258.65,-266.057939,Media
13.249963,101720,1.400003,274,7.7,10.2,9.09,5.86,13.7,-258.65,-266.057939,Media
13.449976,101820,0.400002,272,8.4,10.4,7.14,5.18,14,-258.55,-266.057939,Media
14.149988,101990,-1.699998,275,7.3,8.5,7.14,5.23,13.7,-258.55,-266.057939,Media
12.85,102120,-0.499998,281,7.3,8.8,7.69,5.3,13.1,-258.55,-266.057939,Media
11.849969,102100,1.500002,285,5.6,7.4,7.69,5.54,12.7,-258.55,-266.057939,Media
12.749994,101900,6.8,226,7.3,8.4,7.69,5.02,12.5,-258.65,-266.057939,Media
14.149988,101730,7.300003,204,6.3,7.3,6.67,5.14,13.4,-258.55,-266.057939,Media
13.749994,101500,4,241,7.2,8.2,7.14,4.79,13.8,-258.55,-266.057939,Media
13.649988,101420,0.500002,279,9.5,11.6,8.33,5.15,13.8,-258.55,-266.057939,Media
13.149988,101510,-0.8,274,10.8,13.5,6.67,5.48,13.5,-258.55,-268.333838,Moderada
13.149988,101820,-0.1,285,11.2,14.2,8.33,5.84,14.3,-258.55,-268.333838,Moderada
13.249994,101860,2.600003,277,9.3,11.3,9.09,5.95,13.8,-258.55,-266.057939,Media
12.749994,101890,1.000002,271,7,8.2,7.69,5.54,13.6,-258.65,-266.057939,Media
13.549982,101910,5.100001,204,5.6,6.7,7.69,5.67,13.2,-258.65,-266.057939,Media
14.550012,101820,3.000001,263,11.7,13.9,7.69,4.99,14.4,-258.55,-268.333838,Moderada
13.950006,101970,-1.2,273,9.2,11.3,9.09,6.03,14.2,-258.65,-268.333838,Moderada
13.049982,102280,-1.299999,287,8.5,10,9.09,6.06,14.2,-258.65,-266.057939,Media
13.649988,102490,-1.599998,269,6.6,8,9.09,6.15,14.3,-258.65,-266.057939,Media
14.749994,102660,-0.499998,256,8.8,10.7,10,5.77,14.7,-258.55,-266.057939,Media
14.149988,102630,1,258,8.8,10.8,9.09,5.88,14,-258.55,-268.333838,Moderada
13.950006,102660,3.900002,254,11.1,13,8.33,5.59,13.7,-258.45,-268.333838,Moderada
14.249994,102610,4.000001,258,10.1,12,9.09,6.07,14.2,-258.45,-268.333838,Moderada
15.050012,102450,10.100001,229,8.9,10.2,10,6.12,15.1,-258.35,-268.333838,Moderada
14.349969,101780,9.9,244,13.9,16.6,6.67,6.18,14.3,-258.45,-268.340646,MuyAlta
13.349969,101470,1.900002,281,14.5,17.7,10,6.73,14,-258.55,-268.333838,Moderada
13.449976,101500,-0.699998,276,12.4,15.5,10.81,6.73,13.9,-258.65,-268.333838,Moderada
14.550012,101450,-2.999999,294,10.4,12,8.33,6.13,14.2,-258.65,-268.333838,Moderada
13.849969,101520,-4.099998,296,9.2,12,10,6.23,14.1,-258.75,-266.057939,Media
13.849969,101570,-4.499997,302,8.4,10,7.69,5.64,13.7,-258.75,-266.057939,Media
13.450006,101560,-3.3,293,7.1,8.5,8.33,5.72,14,-258.75,-266.057939,Media
13.749994,101580,-1.5,278,6.2,7.2,8.33,5.61,13.5,-258.55,-264.200608,Baja
13.149988,101540,1.4,265,5.9,7.5,8.33,5.17,12.8,-258.65,-266.057939,Media
13.050012,101320,5.5,229,6.8,8.1,9.09,5.2,13.3,-258.75,-264.200608,Baja
13.85,101220,2.100002,256,7,8.3,9.09,4.95,13.5,-258.85,-266.057939,Media
15.050012,101350,-5.699998,298,11.3,13.9,5.26,4.7,14.1,-258.85,-266.057939,Media
13.249994,101640,-5.099997,288,9.6,12.4,7.69,5.41,13.8,-258.85,-268.333838,Moderada
12.049982,101770,-0.6,277,10.8,12.7,7.69,5.87,13.4,-258.85,-268.333838,Moderada
12.649988,101800,-2.099998,292,11.7,14.1,9.09,6.43,13.5,-258.95,-268.333838,Moderada
13.649988,101920,-1,274,9,10.8,9.09,6.37,13.6,-258.85,-266.057939,Media
13.149988,101830,3.000001,247,7.2,8.6,9.09,6.13,13.2,-258.85,-266.057939,Media
12.649988,101540,4.2,226,5.6,6.9,8.33,5.86,12.9,-258.85,-266.057939,Media
13.149988,101310,-0.899998,312,3.5,4.9,7.69,6.37,11.3,-258.85,-266.057939,Media
13.35,101280,-5.9,310,9.5,11.2,9.09,5.51,13,-258.75,-266.057939,Media
12.85,101520,-5.599998,303,8.7,10.3,7.14,4.75,13.4,-258.85,-266.057939,Media
13.249963,101780,-4.9,336,5.7,6.9,7.69,5.76,13.2,-258.85,-264.200608,Baja
13.049982,101910,-3.299999,325,4.9,5.9,6.25,5.16,13.4,-258.85,-264.200608,Baja
14.050012,102080,-1.4,280,5.7,6.7,6.67,5.42,13.6,-258.65,-264.200608,Baja
12.949976,102160,-0.399998,297,4.1,4.8,6.25,4.95,13.8,-258.75,-264.200608,Baja
12.550012,102220,-0.2,337,1.6,2.4,8.33,5.71,13.4,-258.85,-264.200608,Baja
13.450006,102270,-0.5,77,1.7,2.4,7.14,5.39,13.8,-258.85,-264.200608,Baja
14.049982,102260,-2.499997,54,5.6,6.6,5.56,5.63,13.9,-258.55,-264.200608,Baja
13.249994,102180,-2.7,92,4.8,6,12.12,4.68,13.8,-258.75,-264.200608,Baja
13.249994,102080,-8.2,47,7.7,9.1,3.23,3.48,13.7,-258.85,-264.200608,Baja
13.950006,101950,-10.4,44,8.7,10.6,5,4.37,13.9,-258.95,-266.057939,Media
13.749994,101910,-12.4,33,9,10.8,5.56,4.62,13.9,-258.85,-266.057939,Media
13.450006,101840,-11.5,28,9.6,11.4,6.25,5.2,13.6,-258.95,-266.057939,Media
13.550012,101710,-10.5,26,8.7,10.6,6.67,5.14,13.6,-258.95,-266.057939,Media
13.949976,101860,-8.8,31,7.3,8.5,8.33,5.1,13.5,-259.15,-264.200608,Baja
14.149988,101920,-7.1,30,7.4,8.8,5,4.2,13.8,-258.95,-264.200608,Baja
13.249994,101920,-4.9,38,5.7,6.7,5.26,4.45,14.1,-258.95,-264.200608,Baja
13.449976,101850,-4.4,17,5.4,6.2,6.25,4.61,14,-258.85,-264.200608,Baja
13.749994,101720,-5.4,31,4.3,5.1,6.25,5.11,13.9,-258.75,-264.200608,Baja
13.549982,101400,-4.499997,9,4.9,6.3,6.25,4.56,13.7,-258.65,-264.200608,Baja
12.550012,101080,-1.999997,17,5.2,5.8,5.88,4.41,13.1,-258.55,-264.200608,Baja
13.349969,100790,-1.6,18,4.3,5.2,16,4.89,13.4,-258.65,-264.200608,Baja
13.749994,100530,-1.499997,37,4.3,5,12.9,4.1,13.9,-258.65,-264.200608,Baja
13.949976,100430,-1.1,71,3.3,4.1,12.9,5.73,14.4,-258.35,-264.200608,Baja
13.149988,100410,-1.099997,56,4.6,5.5,12.12,5.06,14.3,-258.45,-264.200608,Baja
13.349969,100360,-2.8,72,4.7,5.7,11.43,4.72,14.2,-258.65,-264.200608,Baja
14.149988,100430,-3.4,66,8.5,10.9,4.17,4.21,14.6,-258.55,-266.057939,Media
15.049982,100540,-6.999999,45,9.2,11,6.67,4.82,14.8,-258.45,-266.057939,Media
14.649988,100580,-9.6,40,9.1,10.6,7.14,4.92,14.8,-258.55,-266.057939,Media
14.050012,100610,-11,34,7.1,8.5,7.14,4.78,14.7,-258.65,-264.200608,Baja
15.550012,100640,-10.199999,23,7.2,8.3,7.69,4.66,14.9,-258.65,-266.057939,Media
15.35,100710,-8.499998,340,7.8,9.5,9.09,5.38,14.7,-258.55,-266.057939,Media
14.450006,100920,-5.199998,341,4.9,5.9,10,5.96,14.6,-258.55,-264.200608,Baja
14.050012,101110,-6.499999,325,6.1,7.5,8.33,5.54,14.1,-258.55,-264.200608,Baja
14.35,101270,-5.499999,314,6.9,8.6,10,4.68,14.1,-258.55,-264.200608,Baja
14.85,101400,-5.399999,316,7,8.3,9.09,4.72,14.5,-258.35,-264.200608,Baja
13.449976,101550,-4.099998,292,6.6,8,4.76,4.37,14.3,-258.45,-264.200608,Baja
13.35,101710,-4.4,304,8.6,9.8,5,4.4,14,-258.45,-264.200608,Baja
13.35,101870,-4.1,297,7.2,8.6,5.26,4.68,13.7,-258.55,-264.200608,Baja
13.749963,101890,-3.699998,301,7.8,8.8,6.25,4.54,13.8,-258.45,-264.200608,Baja
13.349969,101890,-3,279,5.7,6.9,5.56,4.83,13.8,-258.55,-264.200608,Baja
13.85,101840,-3.199998,307,3.5,4.2,6.25,4.84,14,-258.45,-264.200608,Baja
14.450006,102000,-3.699997,299,2.5,3.3,11.43,5.39,13.8,-258.55,-264.200608,Baja
14.949976,101920,-2.899998,270,4.7,5.6,11.43,6.34,13.8,-258.05,-266.057939,Media
13.450006,101820,-2.6,284,4.1,5.5,10.81,7.18,14.1,-258.35,-264.200608,Baja
13.749963,101680,-1.199998,293,4.8,6.3,11.43,6.57,14,-258.35,-264.200608,Baja
13.949976,101590,-0.3,254,3.7,5.2,11.43,5.97,13.6,-258.45,-266.057939,Media
14.649988,101390,-2.799999,300,5,7.1,10,6.95,13.3,-258.25,-266.057939,Media
13.649988,101250,-1.399998,306,1.3,2,10,6.58,13.3,-258.35,-266.057939,Media
13.85,101340,-2,116,3.9,4.9,6.67,6.85,13,-258.35,-266.057939,Media
13.450006,101510,-0.4,110,6,7.9,12.12,6.42,13.5,-258.45,-264.200608,Baja
14.749994,101700,-0.999998,122,3.5,4.9,11.43,6.94,14.2,-258.25,-264.200608,Baja
14.050012,101860,-1.999997,70,2.6,3.7,10.81,6.94,14.2,-258.35,-264.200608,Baja
13.649988,101890,-3.199997,31,1.9,2.4,10.81,7.89,13.9,-258.45,-264.200608,Baja
14.249994,101860,-0.6,126,1.2,1.5,10.81,6.5,14.5,-258.45,-264.200608,Baja
14.349969,101850,2.3,207,2.8,3.4,10.81,6.96,14.5,-258.05,-264.200608,Baja
13.649988,101690,3.9,196,3.3,3.9,10,6.67,14.2,-258.25,-264.200608,Baja
13.050012,101510,5.6,191,4.4,5.1,10,5.78,13.7,-258.45,-264.200608,Baja
13.549982,101360,6.100001,180,5.5,6.4,10,5.29,13.8,-258.35,-264.200608,Baja
14.050012,101400,6.300002,163,7.1,8.2,6.67,4.8,13.9,-258.35,-264.200608,Baja
12.949976,101270,5,148,7.2,8.6,5.56,4.82,13.9,-258.55,-264.200608,Baja
12.950006,101340,5.500001,144,6.4,7.4,6.25,4.65,13.6,-258.55,-264.200608,Baja
13.749994,101390,3.300002,121,5.9,7.2,4.55,4.45,13.6,-258.55,-266.057939,Media
14.649988,101460,0.100002,120,5.8,6.9,12.12,5.32,13.4,-258.45,-264.200608,Baja
13.849969,101520,-1.299999,77,7.1,8.7,7.69,5.12,14.1,-258.65,-266.057939,Media
13.050012,101620,-3.399998,67,6.2,7.7,10,5.05,13.8,-258.75,-264.200608,Baja
13.550012,101800,-3.7,70,5.1,6.2,5.56,5.14,13.8,-258.75,-266.057939,Media
13.85,101920,-5.099998,27,3.1,4.3,7.69,5.59,13.5,-258.55,-264.200608,Baja
13.449976,102080,-4.499999,57,2.9,3.9,8.33,5.98,13.8,-258.55,-264.200608,Baja
12.950006,102020,-3.199998,117,1.6,2.1,7.69,5.85,13.2,-258.55,-264.200608,Baja
13.450006,102170,-3,74,4.5,5.4,7.14,5.96,13.7,-258.65,-264.200608,Baja
14.249994,102050,-4.399999,6,2.9,3.8,14.81,5.68,13.7,-258.35,-264.200608,Baja
13.149988,102050,-3.899998,326,4.4,5.3,16,6.43,13.3,-258.65,-264.200608,Baja
13.649988,102000,-4.999999,55,6.2,7.7,13.79,3.87,12.6,-258.75,-264.200608,Baja
13.549982,102110,-4.099998,314,3.3,4.2,13.79,4.25,13.3,-258.75,-264.200608,Baja
13.950006,102100,-3.899998,315,1.4,2.3,13.79,5.21,13.6,-258.15,-264.200608,Baja
13.549982,102090,-3.2,330,2.5,3.3,13.79,5.18,13.3,-258.65,-264.200608,Baja
12.950006,101980,-4.8,320,2.9,3.7,5.56,4.67,13.5,-258.65,-264.200608,Baja
12.849969,101950,-3.3,274,3.7,5.1,6.25,4.39,12.6,-258.65,-264.200608,Baja
13.249994,101920,-1.599998,281,5.4,6.5,5.88,4.36,13.6,-258.55,-264.200608,Baja
12.749994,101760,1.2,268,5,6.8,6.67,4.5,13.4,-258.75,-264.200608,Baja
12.249994,101640,2.100002,251,8.3,9.6,6.25,4.19,13.5,-258.75,-266.057939,Media
12.450006,101290,8.4,236,10.9,13.7,6.67,4.72,13.1,-258.75,-266.057939,Media
13.749994,101230,2.700001,255,7.3,8.8,7.69,5.44,13.9,-258.75,-266.057939,Media
13.35,101280,1.900002,263,8.8,10.4,8.33,5.66,13.9,-258.75,-268.333838,Moderada
13.149988,101400,3.400002,263,11.4,14.9,10,5.68,14.1,-258.85,-268.333838,Moderada
13.550012,101590,4,263,10.3,13,9.09,6.15,14.2,-258.85,-268.333838,Moderada
14.050012,101930,0.400002,289,4.7,5.9,10,6.82,14.2,-258.75,-268.333838,Moderada
13.649988,102080,3.300003,249,5.5,6.6,9.09,6.67,13.8,-258.85,-266.057939,Media
12.950006,102160,8.600001,227,9.6,11.5,10.81,5.85,14,-258.85,-266.057939,Media
14.050012,102080,10.000002,218,9.8,11.9,7.69,5.39,14.3,-258.85,-268.333838,Moderada
14.35,102200,8.000002,222,10.8,13.3,9.09,5.7,14.4,-258.85,-268.333838,Moderada
13.450006,102250,4.000001,263,4.8,6.1,9.09,6.74,13.7,-258.85,-268.333838,Moderada
13.349969,102240,8.900002,211,8.5,10,10,6.56,13.8,-258.95,-268.333838,Moderada
13.450006,102080,11.900002,220,11.4,13.1,9.09,5.87,14.2,-258.95,-266.057939,Media
14.149988,101860,10.7,200,8.3,10.2,9.09,5.66,14,-258.95,-266.057939,Media
14.249994,101760,6.200002,221,2.4,3,8.33,5.61,14,-258.95,-266.057939,Media
13.950006,101990,0.300002,0,0.1,0.7,9.09,6.81,13.8,-258.85,-268.333838,Moderada
14.149988,102250,3.3,87,1.1,2,11.43,6.9,13.8,-258.95,-266.057939,Media
14.249994,102540,5.2,246,5.9,7,10.81,6.98,14.1,-258.95,-266.057939,Media
13.950006,102580,4.6,243,5.5,6.7,10.81,6.48,14,-258.95,-266.057939,Media
13.550012,102710,3.9,247,8.1,9.7,10,5.49,13.7,-258.85,-266.057939,Media
14.249994,102760,4.500003,247,4.4,5.1,7.14,5.65,13.3,-258.85,-266.057939,Media
13.85,102630,5.300002,237,4.3,5.2,8.33,6.03,14.3,-258.85,-266.057939,Media
13.149988,102550,3,239,4.8,5.6,10.81,6.31,14.1,-258.85,-266.057939,Media
13.050012,102540,1.700003,231,4,4.9,11.43,7.36,14.2,-258.95,-266.057939,Media
13.050012,102460,0.800002,272,2.4,3.4,10.81,7.74,14.1,-258.95,-268.333838,Moderada
13.649988,102300,-0.999997,96,1.4,2.4,11.43,8.82,14,-258.85,-266.057939,Media
12.950006,102200,-1.899998,73,2.7,4.3,10,8.59,13.9,-258.85,-266.057939,Media
13.549982,102050,-5.7,28,2.1,3,12.9,8.39,12.4,-258.95,-268.333838,Moderada
14.35,101910,-5.8,44,6.6,7.9,12.12,8.18,13.9,-258.85,-266.057939,Media
15.449976,101760,-6.599998,64,8.5,10.4,11.43,6.34,14.4,-258.85,-266.057939,Media
14.149988,101810,-4.8,58,7.7,9.4,10,5.75,14.2,-258.85,-266.057939,Media
13.550012,101850,-6.5,39,5.8,7.2,10.81,6.14,14.2,-258.85,-266.057939,Media
13.449976,101790,-6,27,6.4,7.7,10.81,5.49,13.9,-258.95,-264.200608,Baja
14.749994,101810,-7.3,351,6.1,7.3,10.81,5.58,14.2,-258.75,-264.200608,Baja
13.349969,101840,-3.899998,6,5.6,6.5,10,4.92,13.8,-258.75,-264.200608,Baja
13.149988,101760,-4.299998,31,4,4.6,9.09,5.66,13.3,-258.85,-264.200608,Baja
13.349969,101800,-1.299999,49,4.1,5.2,10.81,5.39,13.3,-258.85,-264.200608,Baja
14.349969,101840,-0.199997,67,3.1,3.8,9.09,5.97,13.3,-258.65,-264.200608,Baja
14.349969,101850,4.100001,122,6.6,7.7,8.33,3.97,13.6,-258.85,-264.200608,Baja
14.149988,101730,7.900002,143,10,11.7,4,4.06,14,-258.85,-266.057939,Media
13.549982,101430,10.300001,142,10.8,13.2,6.25,4.79,14,-258.85,-266.057939,Media
12.950006,101130,8.900002,167,9.9,12.4,6.25,5.38,13.8,-258.85,-268.333838,Moderada
12.349969,100970,7.500001,144,10.9,13.2,6.25,5.81,13.6,-258.85,-268.333838,Moderada
11.85,100940,4.300002,157,9.2,11,9.09,5.88,12.1,-258.95,-266.057939,Media
12.349969,101010,1.2,182,2.4,3.3,12.12,7.15,12.8,-258.95,-268.333838,Moderada
